Id,Predicted
4464418,173.5488059204256
8566656,218.97007223893922
8719005,172.90040361860991
324517,73.77096154009266
7395202,55.02990280457839
951944,117.8857191160153
7632804,29.731568873009373
481440,130.41882997893217
27721695,30.615689800887488
2508374,120.77195572157225
13282620,193.60941238164025
29752829,223.03055992677173
26607252,214.24618507760414
22986609,70.43186049957737
14336804,164.27455235252614
25181430,52.255405970036115
13606847,169.78349096668234
692657,104.59767336399463
27836864,171.7325673782782
21999726,48.71380325429825
22327260,350.42929145082144
21369271,42.58570386508359
14627819,111.43790986071498
10435733,43.66653289346856
3808358,19.20936395364756
27927394,145.94727607900992
19830759,28.012115645945805
26574513,112.81964876798735
14439478,108.90170637129464
23586315,295.92606214363616
19523894,148.4398406865589
18471203,116.31215923505383
20047512,5.344972255692042
226542,277.78871977821075
10807838,-4.72737162032108
22811207,75.09463073360259
19528621,149.19565895221115
26592537,50.336992176922436
27394504,112.91660497478534
19500346,12.8537957804905
20624427,102.02336660305275
4016069,193.10269246971882
18975570,207.50471344781658
19556174,138.44347087511363
4500794,109.70985748947624
15087285,62.28434432041116
25565086,252.85513853942558
20176191,137.6117539381353
17634485,287.3291046801159
13728712,167.21620821397076
798008,103.47431703834113
7439512,75.41690356958254
27956689,116.01769676621444
16202083,54.226086339506935
27689960,48.136740765331275
29589092,319.991054379221
16144923,108.18282776941358
21012537,175.11970820919305
27032162,156.65863712412926
20229886,191.16896535053843
22387499,185.1475676533305
6613354,132.19986485833792
25834407,52.38145993892918
17097898,12.270124237644588
25416257,452.6304336797659
23232398,187.26254591122301
17973686,92.10390611848783
9709178,317.05369423253177
22939843,25.466638064162254
24751420,161.3661401662872
22438808,211.16170697283832
14196990,251.5504098505976
12365206,105.8379488503748
21799111,169.08509610967513
15355575,84.5651120588963
28310761,341.19545353847195
8267425,171.2288761640524
21769366,80.76478735190891
27624008,55.11959193261825
29689253,71.77727400575736
21192284,200.95276531722106
10148581,88.4067028337633
15732919,40.25508267941301
15500135,216.69964433868535
27835751,112.10235321333839
3144135,182.72931203430227
3595503,138.44346662397794
9577968,12.217719602003633
27336179,-3.7514389450510777
9541320,114.65123105466489
9395128,52.01655771252776
23470849,137.65889799861014
25995062,41.798284079002045
5181720,163.29842855111067
19028078,51.78533304842525
16193887,87.15216712028295
6791173,72.479641030661
25084002,95.7277488602108
813225,89.57777529105775
29304334,109.99241923702188
29674137,288.6629988103926
9201989,133.6764618376527
